1_1,1_2,1_3,2_1,2_2,2_3,3_1,3_2,3_3,4_1,4_2,4_3,5_1,5_2,5_3,6_1,6_2,6_3,7_1,7_2,7_3,8_1,8_2,8_3,9_1,9_2,9_3,10_1,10_2,10_3,11_1,11_2,11_3,12_1,12_2,12_3,13_1,13_2,13_3,14_1,14_2,14_3
0.0188,0.0105,0.04544,0.008026,0.01349,0.04214,0.00711,0.0054,0.00787,0.001556,0.005035,0.00296,0.002502,-0.00586,-0.000702,-0.006348,-0.00983,-0.00659,0.01471,-0.006866,-0.00946,-0.02246,-0.03152,-0.01462,0.001221,0.0214,0.000885,-0.00638,-0.008514,-0.02979,-0.02338,-0.02307,-0.0242,-0.002014,-0.02118,-0.003204,0.002869,-0.001038,-0.000519,0.002441,0.00235,0.00705
0.01199,0.01184,0.04028,0.007538,0.01358,0.03992,0.00833,0.00705,0.00983,0.001648,0.004547,0.003082,0.003815,-0.004486,-0.00116,-0.005615,-0.01111,-0.005554,0.0192,-0.009186,-0.00833,-0.02197,-0.03668,-0.0185,0.001373,0.02203,0.001312,-0.007263,-0.007416,-0.0388,-0.02435,-0.02582,-0.0249,-0.002136,-0.01965,-0.003418,0.001373,-0.000946,-3.05e-05,0.003357,0.003143,0.00531
0.006897,0.01318,0.03656,0.007324,0.01282,0.03793,0.00934,0.00845,0.011505,0.001556,0.003967,0.003113,0.004852,-0.002472,-0.00119,-0.005737,-0.012695,-0.00482,0.02185,-0.01138,-0.00717,-0.02002,-0.03778,-0.01987,0.000885,0.02151,-0.002594,-0.00885,-0.00891,-0.04773,-0.02454,-0.02759,-0.02414,-0.002686,-0.01761,-0.003723,-0.0001831,-0.000641,0.0001526,0.004303,0.00409,0.003479
0.004517,0.0137,0.0347,0.00809,0.01178,0.03677,0.01016,0.00943,0.01279,0.001678,0.003479,0.003082,0.005524,-0.0002136,-0.000763,-0.007324,-0.01456,-0.004303,0.0231,-0.0134,-0.006042,-0.01718,-0.03558,-0.01938,-0.0006714,0.01974,-0.00906,-0.01053,-0.012054,-0.05545,-0.02399,-0.02826,-0.02249,-0.003387,-0.01474,-0.004364,-0.0004272,0.0003052,0.0001221,0.0054,0.00531,0.002014
0.004547,0.01254,0.03305,0.009705,0.01111,0.0361,0.01071,0.01004,0.0137,0.002441,0.003082,0.003021,0.00583,0.002136,0.0002747,-0.01083,-0.01566,-0.00421,0.02243,-0.01434,-0.005096,-0.01477,-0.03137,-0.0181,-0.003052,0.01663,-0.01602,-0.01199,-0.01541,-0.06104,-0.02261,-0.02853,-0.02036,-0.00421,-0.01108,-0.005127,0.001038,0.001587,-3.05e-05,0.006622,0.006897,0.001648
0.00586,0.01044,0.03015,0.01163,0.01123,0.03577,0.010864,0.010254,0.01404,0.003723,0.002563,0.0029,0.00592,0.004456,0.00177,-0.0141,-0.01578,-0.00415,0.0199,-0.01416,-0.00421,-0.01352,-0.02737,-0.01746,-0.006073,0.012726,-0.02115,-0.01288,-0.01733,-0.06384,-0.02084,-0.02838,-0.01837,-0.005066,-0.00708,-0.006134,0.004303,0.003296,0.0,0.00763,0.00836,0.002197
0.007477,0.00714,0.02554,0.01315,0.01196,0.03455,0.01074,0.01007,0.01395,0.005157,0.002167,0.002869,0.00592,0.00644,0.003357,-0.0166,-0.0137,-0.003754,0.01605,-0.012726,-0.003113,-0.01346,-0.02542,-0.01782,-0.00894,0.008484,-0.02307,-0.01309,-0.01706,-0.064,-0.01913,-0.02765,-0.01688,-0.005707,-0.003418,-0.00711,0.00876,0.005035,0.0002747,0.008514,0.00937,0.003632
0.00806,0.003906,0.01892,0.013336,0.01288,0.03134,0.010284,0.00946,0.01343,0.006287,0.001678,0.002777,0.00595,0.007782,0.004944,-0.01633,-0.00946,-0.002838,0.0119,-0.01068,-0.001831,-0.01431,-0.02551,-0.01889,-0.01123,0.004395,-0.02191,-0.0126,-0.01456,-0.06195,-0.01743,-0.0263,-0.01584,-0.006012,-0.000519,-0.007935,0.01343,0.0065,0.000763,0.00922,0.00958,0.005463
0.00659,0.001801,0.01132,0.01178,0.01318,0.02612,0.00943,0.00867,0.01245,0.006866,0.00116,0.002716,0.006042,0.00864,0.006042,-0.01236,-0.003937,-0.00119,0.008545,-0.008575,-0.0002441,-0.015076,-0.02612,-0.01984,-0.012115,0.001007,-0.0184,-0.01132,-0.010315,-0.0581,-0.01523,-0.02408,-0.01459,-0.006104,0.001312,-0.00864,0.01724,0.007538,0.001587,0.009766,0.0087,0.007233
0.002594,0.000977,0.00415,0.00842,0.01254,0.01923,0.00836,0.007538,0.01105,0.006897,0.00058,0.002563,0.006042,0.009,0.006836,-0.005737,0.002167,0.000946,0.006104,-0.006805,0.00116,-0.014984,-0.02597,-0.01904,-0.01135,-0.001373,-0.01361,-0.00934,-0.005707,-0.0531,-0.01257,-0.02063,-0.012695,-0.00592,0.00232,-0.00882,0.01978,0.00784,0.00235,0.01022,0.007355,0.00879
-0.00235,0.002228,-0.002045,0.00403,0.01071,0.01221,0.00699,0.006317,0.00928,0.006714,-3.05e-05,0.002289,0.00595,0.00882,0.00702,0.0017395,0.008484,0.003326,0.00464,-0.005646,0.002502,-0.01364,-0.02365,-0.0167,-0.00943,-0.002533,-0.00897,-0.00711,-0.001831,-0.0475,-0.00934,-0.01587,-0.00998,-0.005615,0.003082,-0.008514,0.0209,0.00772,0.00296,0.010376,0.005737,0.0094
-0.006073,0.004974,-0.00644,-0.0002747,0.00815,0.006744,0.005524,0.00473,0.007294,0.006622,-0.0005493,0.001923,0.005524,0.00809,0.006805,0.00955,0.01422,0.005524,0.00418,-0.005127,0.003387,-0.01129,-0.01859,-0.01364,-0.006958,-0.00235,-0.0058,-0.005188,3.05e-05,-0.04086,-0.00537,-0.010284,-0.006042,-0.00522,0.00412,-0.00787,0.02048,0.006927,0.003326,0.00989,0.004364,0.009186
-0.007202,0.00787,-0.0076,-0.003174,0.005737,0.00296,0.003967,0.003052,0.005035,0.006744,-0.00116,0.001556,0.00473,0.006927,0.00644,0.01639,0.01749,0.007294,0.00354,-0.005157,0.003754,-0.0087,-0.011566,-0.01047,-0.004944,-0.00119,-0.0054,-0.004333,-0.0002441,-0.03326,-0.000824,-0.003937,-0.000824,-0.0047,0.00592,-0.006836,0.01898,0.006012,0.003235,0.0087,0.003418,0.00772
-0.004883,0.0094,-0.006287,-0.004913,0.00418,0.001068,0.00241,0.00116,0.002747,0.006958,-0.001648,0.001038,0.003693,0.005432,0.006042,0.01947,0.01846,0.00842,0.002472,-0.00522,0.003662,-0.00644,-0.003754,-0.00806,-0.003784,0.000641,-0.007507,-0.004913,-0.002289,-0.02426,0.004456,0.003235,0.005707,-0.00421,0.00818,-0.005554,0.0167,0.004883,0.002838,0.006958,0.00293,0.00528
0.0008545,0.00888,-0.003662,-0.005707,0.003632,0.000519,0.000824,-0.00058,0.0004883,0.007233,-0.002045,0.0006104,0.002533,0.00357,0.00595,0.0195,0.01746,0.00888,0.001129,-0.004913,0.00351,-0.00464,0.003693,-0.00717,-0.003632,0.002686,-0.010956,-0.006836,-0.005432,-0.01419,0.010284,0.01132,0.012665,-0.003448,0.01074,-0.004272,0.01401,0.003784,0.002228,0.005005,0.002258,0.002197
0.00833,0.00702,-0.0004578,-0.006104,0.004456,3.05e-05,-0.000641,-0.002106,-0.001648,0.00714,-0.002289,0.0002136,0.001404,0.001526,0.0058,0.0177,0.01483,0.009,-0.0002441,-0.003998,0.00357,-0.003326,0.009796,-0.008026,-0.00412,0.004242,-0.01395,-0.00943,-0.00827,-0.003326,0.01636,0.01965,0.01947,-0.002686,0.01303,-0.00296,0.01126,0.0029,0.001617,0.003204,0.001038,-0.001038
0.014404,0.003906,0.003082,-0.00757,0.00598,-0.001373,-0.001862,-0.003418,-0.003357,0.006805,-0.00235,-0.0001221,0.0003357,-0.000763,0.005707,0.015076,0.01166,0.00906,-0.001129,-0.002258,0.003906,-0.002594,0.01376,-0.009125,-0.00473,0.004974,-0.01462,-0.0116,-0.00998,0.00766,0.02228,0.0274,0.02512,-0.001648,0.01468,-0.001892,0.00894,0.002106,0.001282,0.001892,-0.0008545,-0.003754
0.0166,0.000763,0.005676,-0.00931,0.006775,-0.003967,-0.0029,-0.00409,-0.00464,0.006134,-0.00232,-0.0003662,-0.0006714,-0.002869,0.00531,0.01218,0.008514,0.00931,-0.001221,9.155e-05,0.004425,-0.002228,0.01566,-0.00931,-0.004883,0.00467,-0.01242,-0.01248,-0.010254,0.0173,0.02689,0.03348,0.02869,-0.0004883,0.01566,-0.000763,0.00714,0.001251,0.001129,0.001007,-0.003204,-0.0054
0.013916,-0.001373,0.00638,-0.01169,0.007324,-0.007385,-0.003601,-0.004486,-0.005524,0.005127,-0.002167,-0.00058,-0.001587,-0.00461,0.00464,0.01007,0.006836,0.009735,0.0001526,0.002533,0.004974,-0.002014,0.01605,-0.00833,-0.003906,0.003601,-0.008026,-0.011536,-0.00879,0.02475,0.02963,0.03705,0.02979,0.000824,0.01599,0.0003052,0.005585,0.0003967,0.001221,0.0002136,-0.005463,-0.006134
0.007294,-0.002014,0.005005,-0.01401,0.00656,-0.0112,-0.00412,-0.004364,-0.00598,0.003967,-0.002045,-0.0006104,-0.00238,-0.005707,0.00351,0.009094,0.006195,0.010284,0.002625,0.004547,0.00534,-0.001587,0.015594,-0.006104,-0.002045,0.002045,-0.002655,-0.00888,-0.006287,0.02954,0.03018,0.03802,0.02863,0.002136,0.0162,0.001404,0.003632,-0.0007324,0.001434,-0.000946,-0.007385,-0.00638
-0.001648,-0.0006714,0.001892,-0.01483,0.004974,-0.01434,-0.004486,-0.00406,-0.006134,0.002533,-0.001862,-0.0007324,-0.00299,-0.006073,0.002289,0.00888,0.006195,0.01065,0.0054,0.0058,0.00534,-0.000702,0.0148,-0.002808,0.0001526,0.00058,0.001923,-0.005157,-0.00351,0.0314,0.02863,0.0365,0.02615,0.003326,0.01593,0.002472,0.000763,-0.002014,0.001617,-0.002869,-0.00833,-0.006744
-0.00998,0.001831,-0.001251,-0.01434,0.003723,-0.01624,-0.004578,-0.003601,-0.00598,0.001099,-0.001648,-0.0007324,-0.003326,-0.006012,0.001007,0.0087,0.006104,0.01077,0.007996,0.00586,0.005157,0.000641,0.01401,0.0007935,0.00232,-0.0004883,0.00409,-0.001129,-0.000824,0.03107,0.02576,0.03357,0.02338,0.004425,0.01532,0.003479,-0.003479,-0.003418,0.001678,-0.005463,-0.00845,-0.0076
-0.01572,0.004883,-0.00412,-0.012115,0.002808,-0.01678,-0.00467,-0.003143,-0.0058,-0.0002747,-0.001373,-0.0008545,-0.003418,-0.00592,9.155e-05,0.007935,0.00482,0.010284,0.009094,0.005066,0.00473,0.002625,0.01337,0.00421,0.00403,-0.001007,0.003815,0.002563,0.001526,0.02948,0.02261,0.02997,0.02109,0.005188,0.014435,0.004456,-0.0087,-0.00476,0.001465,-0.00839,-0.007812,-0.00891
-0.01767,0.007996,-0.00641,-0.008514,0.002747,-0.01587,-0.00479,-0.002716,-0.005493,-0.001282,-0.001129,-0.0008545,-0.003265,-0.006104,-0.0003357,0.00589,0.002533,0.00946,0.00806,0.00403,0.004364,0.005157,0.01346,0.006348,0.005157,-0.001251,0.002289,0.005524,0.00409,0.02786,0.02011,0.0264,0.01987,0.005737,0.0134,0.00522,-0.013794,-0.005615,0.0007935,-0.010864,-0.006714,-0.010345
-0.01608,0.009796,-0.007294,-0.003693,0.003326,-0.01349,-0.00482,-0.002289,-0.005127,-0.001648,-0.000763,-0.000885,-0.002869,-0.006775,-0.0003967,0.002289,-0.0003967,0.00836,0.0047,0.003387,0.00406,0.00787,0.01416,0.007355,0.005493,-0.001434,0.001038,0.007904,0.00711,0.02695,0.01874,0.02347,0.01944,0.006073,0.01227,0.005737,-0.01782,-0.006012,0.0,-0.01251,-0.005768,-0.01105
-0.01218,0.010254,-0.006714,0.001556,0.004883,-0.009766,-0.004883,-0.001892,-0.004913,-0.001526,-0.0004272,-0.0008545,-0.002441,-0.007812,-3.05e-05,-0.001526,-0.003204,0.00705,-0.000519,0.00354,0.003723,0.00998,0.015045,0.00711,0.005127,-0.001495,0.001221,0.00983,0.01099,0.02713,0.01822,0.02097,0.01923,0.006317,0.01132,0.00592,-0.01996,-0.005676,-0.000885,-0.012726,-0.005035,-0.010864
-0.00705,0.00922,-0.005005,0.00583,0.006836,-0.00525,-0.004913,-0.001495,-0.004486,-0.001373,-3.05e-05,-0.000702,-0.001862,-0.00894,0.0004272,-0.005005,-0.00467,0.0058,-0.00647,0.00467,0.003693,0.01135,0.01523,0.005646,0.004364,-0.001404,0.003387,0.011475,0.0155,0.02835,0.01785,0.01865,0.01868,0.00644,0.010376,0.00595,-0.02005,-0.004913,-0.001434,-0.01184,-0.00479,-0.009766
-0.00235,0.007294,-0.003357,0.00928,0.00812,-0.0003662,-0.00479,-0.001251,-0.003479,-0.001282,0.0003357,-0.0004272,-0.001221,-0.009796,0.000824,-0.006866,-0.00421,0.004852,-0.01224,0.00653,0.003479,0.01175,0.01349,0.004333,0.00354,-0.00116,0.00769,0.01285,0.02005,0.03036,0.01724,0.01645,0.01715,0.00659,0.00925,0.0058,-0.01843,-0.003662,-0.001953,-0.00995,-0.004883,-0.007782
0.000763,0.00589,-0.002594,0.011536,0.00879,0.003967,-0.00461,-0.0007324,-0.002228,-0.001587,0.000702,-0.0001526,-0.00058,-0.00995,0.001068,-0.00647,-0.001862,0.004333,-0.01627,0.00836,0.002777,0.0112,0.01019,0.003693,0.00299,-0.0006104,0.01297,0.01398,0.0239,0.03262,0.01575,0.01419,0.01468,0.006775,0.00757,0.0058,-0.01605,-0.002441,-0.002045,-0.00775,-0.005157,-0.005524
0.00177,0.00528,-0.00232,0.01306,0.00818,0.007477,-0.004303,6.104e-05,-0.0007324,-0.002289,0.001038,6.104e-05,0.0002441,-0.00961,0.00116,-0.00412,0.001221,0.00409,-0.01797,0.009705,0.00119,0.01013,0.005554,0.0047,0.003052,0.0003967,0.01831,0.015045,0.0264,0.03442,0.013306,0.01199,0.011475,0.006897,0.005096,0.005646,-0.01367,-0.001678,-0.001831,-0.005676,-0.00537,-0.003174
0.0006104,0.006317,-0.002563,0.01486,0.00659,0.01007,-0.003937,0.000977,0.001068,-0.003143,0.001343,0.0002747,0.001343,-0.00879,0.0009155,-0.0005493,0.003998,0.003998,-0.0174,0.01022,-0.001038,0.00894,0.0001526,0.00702,0.00409,0.001984,0.02219,0.0159,0.02762,0.03552,0.010284,0.00949,0.007996,0.00699,0.002014,0.0054,-0.01187,-0.001068,-0.001434,-0.003906,-0.004913,-0.00116
-0.001953,0.00934,-0.003052,0.01694,0.00482,0.012115,-0.003448,0.002045,0.002747,-0.003937,0.001587,0.0003967,0.00238,-0.00787,0.00058,0.002838,0.00589,0.003845,-0.01492,0.00992,-0.003448,0.00824,-0.004333,0.009735,0.006012,0.00415,0.02353,0.0167,0.02725,0.03546,0.00711,0.006622,0.004852,0.006775,-0.001221,0.00534,-0.01056,-0.000977,-0.000885,-0.002747,-0.003815,0.0004272
-0.0047,0.01318,-0.002777,0.01999,0.003021,0.01428,-0.00296,0.003174,0.003876,-0.004303,0.0017395,0.000519,0.003387,-0.00717,0.0003967,0.005463,0.006622,0.003601,-0.01175,0.00885,-0.0054,0.007935,-0.006653,0.01175,0.00824,0.006805,0.022,0.01703,0.02527,0.0345,0.00461,0.003845,0.002716,0.00647,-0.003937,0.00522,-0.00946,-0.000946,-0.000702,-0.002045,-0.002014,0.001221
-0.006744,0.01645,-0.001221,0.02325,0.002594,0.01651,-0.002533,0.003998,0.004517,-0.00412,0.001862,0.0006104,0.004303,-0.0065,0.0003357,0.007355,0.00659,0.003082,-0.00891,0.007355,-0.006104,0.00787,-0.006012,0.01218,0.010284,0.009766,0.01779,0.01657,0.02176,0.03268,0.003052,0.001556,0.001678,0.006012,-0.005615,0.005096,-0.008484,-0.001129,-0.0007324,-0.001709,-0.0003357,0.001282
-0.00714,0.01767,0.002258,0.02551,0.003143,0.0187,-0.002014,0.004456,0.004852,-0.00351,0.001923,0.0006714,0.005035,-0.00589,0.0005493,0.00845,0.006134,0.002502,-0.00775,0.00595,-0.00525,0.007782,-0.00357,0.010895,0.011505,0.01248,0.01245,0.01489,0.01682,0.03036,0.002441,0.0003357,0.001801,0.0054,-0.006226,0.004852,-0.007233,-0.001007,-0.0009155,-0.001251,0.000702,0.000641
-0.005707,0.01605,0.0076,0.02634,0.004303,0.01987,-0.001495,0.004517,0.005035,-0.002808,0.002014,0.000763,0.005463,-0.004913,0.001038,0.009094,0.0054,0.002045,-0.009155,0.004913,-0.003052,0.00705,-0.0003052,0.0087,0.011566,0.014465,0.007202,0.01175,0.01068,0.02771,0.002655,0.0003357,0.002563,0.00467,-0.00583,0.004517,-0.00598,-0.0007324,-0.001282,-0.000763,0.0006714,-0.0003967
-0.00299,0.01196,0.01419,0.02454,0.0058,0.01944,-0.0008545,0.004395,0.004974,-0.002136,0.001984,0.000763,0.005737,-0.003418,0.001801,0.009125,0.004944,0.002045,-0.01233,0.004395,-9.155e-05,0.005432,0.002747,0.00647,0.01056,0.0155,0.003479,0.007538,0.003845,0.02502,0.003296,0.001648,0.003357,0.003998,-0.0047,0.00421,-0.00421,-0.0003357,-0.001678,0.0001221,-0.0003662,-0.001343
-0.0002441,0.006226,0.02121,0.02039,0.00638,0.01715,3.05e-05,0.004486,0.00525,-0.001678,0.002014,0.0009155,0.005768,-0.001465,0.002594,0.008545,0.005005,0.002441,-0.01584,0.004333,0.003479,0.003204,0.00464,0.005096,0.00891,0.0155,0.002167,0.003021,-0.003082,0.02203,0.003784,0.003387,0.003632,0.003357,-0.003204,0.003906,-0.002075,0.0002747,-0.001892,0.001282,-0.001831,-0.001801
0.001526,0.0006104,0.02768,0.01486,0.005737,0.013275,0.000977,0.004456,0.005676,-0.00119,0.001831,0.000977,0.005554,0.000946,0.003387,0.00787,0.00537,0.003448,-0.01843,0.00473,0.006775,0.000977,0.005188,0.005157,0.006836,0.01434,0.00296,-0.001007,-0.0087,0.01862,0.003632,0.00467,0.0029,0.002777,-0.001678,0.003693,0.0003052,0.000824,-0.001862,0.00235,-0.003204,-0.001434
0.001404,-0.003448,0.03244,0.00879,0.003845,0.00888,0.002197,0.0047,0.006195,-0.000641,0.001617,0.000977,0.00528,0.003754,0.00418,0.00708,0.006348,0.0047,-0.01843,0.00531,0.00934,-0.000519,0.00421,0.006195,0.00479,0.0126,0.005005,-0.003693,-0.01254,0.01428,0.002441,0.00461,0.00116,0.00235,-0.0001831,0.003448,0.0029,0.001282,-0.001556,0.00296,-0.003784,-0.0003357
-0.0006104,-0.00528,0.0343,0.003387,0.00119,0.00482,0.003357,0.004944,0.006714,9.155e-05,0.001312,0.0009155,0.004944,0.006775,0.004852,0.006714,0.00806,0.00595,-0.01532,0.00598,0.01111,-0.0009155,0.003082,0.007477,0.003235,0.01059,0.006805,-0.00479,-0.01434,0.00882,0.0003967,0.002502,-0.001617,0.001984,0.00116,0.003204,0.00522,0.001373,-0.001007,0.002869,-0.003632,0.001221
-0.003418,-0.0047,0.0331,-0.0004578,-0.00119,0.002075,0.004517,0.005157,0.006866,0.000885,0.0009155,0.0007935,0.0047,0.009766,0.00537,0.00714,0.01062,0.00705,-0.01013,0.006134,0.01224,0.0002747,0.002075,0.00806,0.002441,0.00882,0.00766,-0.004456,-0.01413,0.002655,-0.002289,-0.001312,-0.0047,0.001678,0.002289,0.00299,0.00705,0.001312,-0.0002747,0.002106,-0.0029,0.002441
-0.006226,-0.002686,0.02936,-0.002441,-0.002777,0.0006714,0.005585,0.00522,0.006775,0.001617,0.0004272,0.0006714,0.004486,0.01236,0.005676,0.00876,0.0137,0.00763,-0.004456,0.005554,0.01297,0.002533,0.001831,0.007355,0.00238,0.007263,0.00714,-0.003113,-0.01297,-0.003387,-0.005127,-0.0058,-0.007324,0.001221,0.003204,0.002777,0.00806,0.001068,0.0003052,0.000885,-0.002075,0.003174
-0.007965,-0.0002441,0.02402,-0.002655,-0.002838,0.0003052,0.00641,0.004913,0.006012,0.002472,-6.104e-05,0.00058,0.004303,0.01425,0.00586,0.01105,0.01654,0.007782,0.0002441,0.00461,0.01343,0.004974,0.0029,0.005524,0.003052,0.00592,0.005096,-0.001556,-0.01117,-0.00873,-0.007385,-0.00958,-0.00879,0.0006714,0.003723,0.00241,0.00824,0.0008545,0.000824,-0.0003662,-0.001556,0.003357
-0.00821,0.001312,0.0181,-0.001892,-0.001587,0.0005493,0.00711,0.004303,0.005035,0.003204,-0.0004272,0.0004272,0.00415,0.01541,0.00595,0.01288,0.01837,0.007538,0.002716,0.003296,0.013824,0.006836,0.00522,0.003052,0.00409,0.0047,0.002563,-0.0003357,-0.009735,-0.01291,-0.008484,-0.01163,-0.00882,9.155e-05,0.00406,0.002075,0.007904,0.0008545,0.001099,-0.001221,-0.001129,0.0029
-0.00699,0.001129,0.01306,-0.000641,0.0003052,0.001251,0.007507,0.003357,0.003998,0.003937,-0.000824,0.0003662,0.003937,0.015594,0.00595,0.01358,0.01843,0.00705,0.00238,0.002289,0.013855,0.007324,0.00845,0.0008545,0.004944,0.003265,0.0003662,0.0002441,-0.00873,-0.01553,-0.00827,-0.01138,-0.00769,-0.000519,0.004303,0.001923,0.007507,0.001068,0.00116,-0.001617,-0.000946,0.002441
-0.00482,-0.0003052,0.009766,0.0002441,0.002686,0.002563,0.007904,0.002472,0.003021,0.0047,-0.001007,0.0003052,0.00357,0.01486,0.006104,0.01224,0.01672,0.00653,-0.0002441,0.001831,0.01364,0.006653,0.01184,-0.0002441,0.005127,0.001648,-0.000824,9.155e-05,-0.00775,-0.01645,-0.00699,-0.009094,-0.005646,-0.001099,0.00464,0.001648,0.007446,0.001587,0.00116,-0.001282,-0.0006714,0.002106
-0.00235,-0.002625,0.00787,0.0003967,0.00461,0.004547,0.00821,0.001709,0.00232,0.00531,-0.00119,0.0002136,0.00296,0.0134,0.006134,0.00894,0.01395,0.006165,-0.003693,0.00238,0.013,0.00464,0.01456,9.155e-05,0.004456,-9.155e-05,-0.00058,-0.000763,-0.00653,-0.01596,-0.00525,-0.006042,-0.00354,-0.001526,0.005035,0.001465,0.007996,0.00232,0.00119,-0.0005493,-0.0002747,0.00232
-0.0003967,-0.004364,0.006134,-0.0001221,0.0058,0.00702,0.00833,0.00116,0.001923,0.005493,-0.001251,0.0001831,0.002258,0.01163,0.006012,0.005005,0.01114,0.00586,-0.006805,0.003662,0.01199,0.00232,0.01596,0.001648,0.003082,-0.001648,0.000977,-0.001862,-0.004486,-0.014496,-0.003662,-0.003204,-0.001862,-0.001801,0.005554,0.001434,0.009186,0.003082,0.001312,0.0006104,0.0002747,0.002869
0.0003967,-0.004913,0.003693,-0.001404,0.006012,0.00937,0.00839,0.0009155,0.001831,0.005157,-0.001312,0.0001221,0.001343,0.009796,0.0058,0.002014,0.009155,0.005707,-0.00827,0.005463,0.01062,0.000885,0.01614,0.003845,0.001526,-0.00293,0.003296,-0.002808,-0.001648,-0.012634,-0.002747,-0.001648,-0.001038,-0.001831,0.005585,0.001465,0.0105,0.003784,0.001526,0.001923,0.000824,0.003754
3.05e-05,-0.00409,3.05e-05,-0.002686,0.00531,0.010925,0.00824,0.000824,0.001678,0.004333,-0.001282,-3.05e-05,0.0003357,0.007996,0.00522,0.001007,0.00812,0.005554,-0.006866,0.007294,0.00903,0.000885,0.01526,0.0058,0.0001831,-0.003662,0.005035,-0.003357,0.001556,-0.010864,-0.002686,-0.001709,-0.001007,-0.001617,0.005188,0.001526,0.01172,0.004272,0.001892,0.003113,0.001343,0.00476
-0.001282,-0.002167,-0.004486,-0.003418,0.00406,0.01117,0.007935,0.0008545,0.001373,0.003235,-0.001251,-0.0001221,-0.00058,0.006195,0.004456,0.001923,0.007538,0.00528,-0.002533,0.00873,0.007416,0.0029,0.0137,0.006622,-0.0001831,-0.003815,0.005096,-0.003296,0.004303,-0.00964,-0.003265,-0.00299,-0.001617,-0.001312,0.003998,0.001587,0.01227,0.004425,0.002441,0.003998,0.002014,0.005554
-0.002808,-3.05e-05,-0.008606,-0.003326,0.002563,0.01013,0.007477,0.0007324,0.000763,0.002197,-0.001129,-0.0001831,-0.001465,0.004395,0.003479,0.003662,0.006836,0.00473,0.003876,0.009705,0.006165,0.006042,0.011536,0.00647,0.0004578,-0.003357,0.002808,-0.002747,0.00583,-0.00934,-0.00421,-0.004852,-0.00241,-0.0008545,0.002289,0.001678,0.01218,0.004333,0.00293,0.004395,0.002777,0.006134
-0.003693,0.001373,-0.01099,-0.002136,0.001312,0.00827,0.006775,0.0004272,0.0,0.001556,-0.001068,-0.0002441,-0.002167,0.002594,0.00241,0.00531,0.005524,0.003906,0.01074,0.01007,0.005493,0.00937,0.009186,0.005615,0.001892,-0.002625,-0.001587,-0.001678,0.005737,-0.00958,-0.004944,-0.006317,-0.00293,-0.0004883,0.00058,0.001709,0.011505,0.003937,0.003265,0.00421,0.003693,0.006134
-0.003082,0.001343,-0.01074,-0.0006714,0.0006714,0.006012,0.006042,-0.0001831,-0.0007935,0.001373,-0.000977,-0.0003662,-0.002716,0.000885,0.001312,0.006073,0.003448,0.0029,0.01633,0.01013,0.005463,0.01178,0.007477,0.004578,0.00357,-0.001831,-0.006805,-0.0003967,0.00421,-0.00998,-0.00522,-0.006836,-0.002869,-0.0001526,-0.000885,0.001801,0.01044,0.00354,0.003204,0.00354,0.004303,0.005432
-0.0006104,-0.0002747,-0.008026,0.0004578,0.0004578,0.003784,0.005127,-0.000702,-0.001434,0.001495,-0.0007324,-0.0004272,-0.003113,-0.000763,0.0003357,0.005463,0.0009155,0.001923,0.01926,0.01007,0.006012,0.01224,0.006775,0.004242,0.00476,-0.001129,-0.01169,0.000763,0.002106,-0.01007,-0.00461,-0.00595,-0.002014,6.104e-05,-0.001892,0.001862,0.00934,0.003113,0.002838,0.002716,0.00415,0.00412
0.003265,-0.003113,-0.003418,0.0006104,0.0004883,0.001434,0.00418,-0.00116,-0.002014,0.001678,-0.0005493,-0.0004883,-0.003357,-0.002167,-0.0003662,0.003937,-0.001617,0.00119,0.0191,0.010315,0.006836,0.01105,0.00717,0.00473,0.005127,-0.0007935,-0.01456,0.001495,0.0002136,-0.00949,-0.003326,-0.003815,-0.0002441,0.0002441,-0.00232,0.001953,0.00812,0.002777,0.00238,0.002014,0.003357,0.002563
0.007385,-0.006134,0.001404,-0.0006104,0.0003662,-0.001282,0.003265,-0.001617,-0.002472,0.001831,-0.0003357,-0.00058,-0.003632,-0.003143,-0.000885,0.002045,-0.003601,0.000824,0.01654,0.01071,0.00757,0.008545,0.00836,0.006165,0.004486,-0.000977,-0.01456,0.001831,-0.000824,-0.00821,-0.001434,-0.0009155,0.001862,0.0004883,-0.002563,0.001923,0.006958,0.002563,0.001862,0.001678,0.001953,0.001038
0.01065,-0.00836,0.00522,-0.003082,-0.00058,-0.004303,0.00238,-0.00177,-0.002716,0.0017395,-0.0002441,-0.0006104,-0.003876,-0.003693,-0.001221,0.0006104,-0.004547,0.0007935,0.01288,0.01132,0.00806,0.0058,0.009705,0.007812,0.003326,-0.001465,-0.01141,0.002045,-0.0004883,-0.006226,0.0005493,0.001984,0.003754,0.000702,-0.002686,0.002075,0.0058,0.002167,0.001373,0.001587,0.0004883,-3.05e-05
0.01239,-0.009094,0.00659,-0.006042,-0.00235,-0.007782,0.001465,-0.001953,-0.002869,0.001678,-0.0001526,-0.000702,-0.00415,-0.003876,-0.001526,-0.0001526,-0.00461,0.001129,0.009735,0.01193,0.00818,0.003906,0.01041,0.00931,0.002106,-0.002258,-0.00586,0.002441,0.001312,-0.00409,0.002106,0.00403,0.004852,0.001129,-0.002625,0.002228,0.004517,0.00177,0.001007,0.001556,-0.0006714,-0.000641
